id,bulletin_date,patch_level,category,published,modified,commit_start,commit_end,nvd_severity,nvd_score,nvd_severity_v3,nvd_score_v3
CVE-2017-11005,2017-12-04 00:00:00,2017-12-01,"qualcomm closed-source
components",2017-12-05,2017-12-07,,,HIGH,10.0,CRITICAL,9.8
CVE-2017-11006,2017-12-04 00:00:00,2017-12-01,"qualcomm closed-source
components",2017-12-05,2017-12-07,,,HIGH,10.0,CRITICAL,9.8
CVE-2020-0001,2020-01-06 00:00:00,2020-01-01,framework,2020-01-08,2020-01-08,2019-11-04 11:35:49-08:00,2019-11-15 06:16:25+00:00,HIGH,7.2,HIGH,7.8
CVE-2020-0003,2020-01-06 00:00:00,2020-01-01,framework,2020-01-08,2020-01-29,2017-07-07 11:41:03-07:00,2019-11-07 16:20:13-08:00,LOW,3.7,MEDIUM,6.7
CVE-2020-0004,2020-01-06 00:00:00,2020-01-01,framework,2020-01-08,2020-01-29,2019-10-03 12:36:59+08:00,2019-11-15 06:16:32+00:00,MEDIUM,4.9,MEDIUM,5.5
CVE-2020-0002,2020-01-06 00:00:00,2020-01-01,media framework,2020-01-08,2020-01-29,2019-10-22 16:01:37-07:00,2019-11-07 16:20:23-08:00,HIGH,9.3,HIGH,8.8
CVE-2020-0006,2020-01-06 00:00:00,2020-01-01,system,2020-01-08,2020-01-29,2019-10-05 10:59:26+08:00,2019-11-15 06:17:03+00:00,MEDIUM,4.3,MEDIUM,6.5
CVE-2020-0007,2020-01-06 00:00:00,2020-01-01,system,2020-01-08,2020-01-29,2019-10-07 17:30:23-07:00,2019-11-15 06:16:57+00:00,LOW,2.1,MEDIUM,5.5
CVE-2020-0008,2020-01-06 00:00:00,2020-01-01,system,2020-01-08,2020-01-29,2019-10-10 14:04:47-07:00,2019-11-15 06:16:43+00:00,LOW,1.9,MEDIUM,4.7
CVE-2020-0002,2020-01-06 00:00:00,2020-01-01,google play system updates,2020-01-08,2020-01-29,,,HIGH,9.3,HIGH,8.8
CVE-2019-17666,2020-01-06 00:00:00,2020-01-01,kernel components,2019-10-16,2020-03-11,2019-10-18 07:43:21-04:00,2019-10-26 17:05:09+02:00,HIGH,8.3,HIGH,8.8
CVE-2018-20856,2020-01-06 00:00:00,2020-01-01,kernel components,2019-07-26,2020-03-03,2018-07-30 14:11:12+08:00,2019-08-11 12:22:18+02:00,MEDIUM,4.6,HIGH,7.8
CVE-2019-15214,2020-01-06 00:00:00,2020-01-01,kernel components,2019-08-19,2019-09-24,2019-04-16 17:06:33+02:00,2019-04-27 09:36:36+02:00,MEDIUM,6.9,MEDIUM,6.4
CVE-2020-0009,2020-01-06 00:00:00,2020-01-01,kernel components,2020-01-08,2020-06-10,,,LOW,2.1,MEDIUM,5.5
CVE-2018-11843,2020-01-06 00:00:00,2020-01-01,qualcomm components,2018-09-18,2018-09-19,2018-04-13 13:21:21+00:00,2018-04-19 09:23:57+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-10558,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,2019-05-06 19:09:43+00:00,2019-05-16 04:02:37+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-10581,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,2019-06-24 09:41:28+00:00,2019-08-22 07:12:37+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2019-10585,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,2019-06-06 09:31:42+00:00,2019-06-17 14:45:28+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-10602,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,2018-03-15 11:11:48+00:00,2018-03-15 11:13:40+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-10606,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,2018-03-26 05:12:25+00:00,2018-10-15 06:18:26+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-14010,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,,,HIGH,7.8,HIGH,7.5
CVE-2019-14023,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,2019-07-31 10:54:47+00:00,2019-08-28 05:12:12+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-14024,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,,,HIGH,7.2,HIGH,7.8
CVE-2019-14034,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,2019-08-05 13:31:18+00:00,2019-09-05 06:47:18+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-14036,2020-01-06 00:00:00,2020-01-01,qualcomm components,2020-01-21,2020-01-21,2018-03-06 12:38:26+00:00,2018-03-28 05:57:38+00:00,HIGH,7.2,HIGH,7.8
CVE-2019-2267,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,7.2,HIGH,7.8
CVE-2019-10548,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,7.2,HIGH,7.8
CVE-2019-10532,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-10578,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,7.8,HIGH,7.5
CVE-2019-10579,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,9.4,CRITICAL,9.1
CVE-2019-10582,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,7.2,HIGH,7.8
CVE-2019-10583,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,7.2,HIGH,7.8
CVE-2019-10611,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-14002,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-02-07,2020-02-07,,,HIGH,7.2,HIGH,7.8
CVE-2019-14003,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,7.8,HIGH,7.5
CVE-2019-14004,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-14005,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-14006,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-14008,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,7.8,HIGH,7.5
CVE-2019-14013,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-14014,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-14016,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2019-14017,2020-01-06 00:00:00,2020-01-01,"qualcomm closed-source
components",2020-01-21,2020-01-21,,,HIGH,10.0,CRITICAL,9.8
CVE-2022-2209,2022-11-07 00:00:00,2022-11-01,framework,2022-07-22,2022-07-25,2022-06-21 01:36:43+00:00,2022-09-14 17:52:09+00:00,,,,
CVE-2022-20441,2022-11-07 00:00:00,2022-11-01,framework,2022-11-08,2022-11-08,2022-08-02 03:33:39+00:00,2022-09-14 17:52:23+00:00,,,HIGH,7.8
CVE-2022-20446,2022-11-07 00:00:00,2022-11-01,framework,2022-11-08,2022-11-08,2022-07-18 15:28:46+08:00,2022-09-11 15:38:04-07:00,,,LOW,3.3
CVE-2022-20448,2022-11-07 00:00:00,2022-11-01,framework,2022-11-08,2022-11-08,2022-08-12 11:40:41-07:00,2022-09-14 17:52:26+00:00,,,MEDIUM,5.5
CVE-2022-20450,2022-11-07 00:00:00,2022-11-01,framework,2022-11-08,2022-11-08,2022-08-02 18:44:30+00:00,2022-09-14 17:52:35+00:00,,,HIGH,7.8
CVE-2022-20452,2022-11-07 00:00:00,2022-11-01,framework,2022-11-08,2022-11-08,2022-08-08 08:44:00+00:00,2022-09-14 17:52:29+00:00,,,HIGH,7.8
CVE-2022-20457,2022-11-07 00:00:00,2022-11-01,framework,2022-11-08,2022-11-08,2022-08-16 15:22:22+01:00,2022-09-14 17:52:41+00:00,,,MEDIUM,5.5
CVE-2022-20426,2022-11-07 00:00:00,2022-11-01,multiple components,2022-11-08,2022-11-08,2022-06-23 14:20:30-07:00,2022-09-14 17:53:09+00:00,,,MEDIUM,5.5
CVE-2022-20451,2022-11-07 00:00:00,2022-11-01,system,2022-11-08,2022-11-08,2022-08-25 14:47:19-07:00,2022-09-14 17:53:11+00:00,,,HIGH,7.8
CVE-2022-20454,2022-11-07 00:00:00,2022-11-01,system,2022-11-08,2022-11-08,2022-07-22 11:44:33+01:00,2022-09-14 17:52:04+00:00,,,MEDIUM,6.7
CVE-2022-20462,2022-11-07 00:00:00,2022-11-01,system,2022-11-08,2022-11-08,2022-07-24 15:20:08-07:00,2022-09-14 17:52:46+00:00,,,HIGH,7.8
CVE-2022-20465,2022-11-07 00:00:00,2022-11-01,system,2022-11-08,2022-11-08,2022-08-04 13:00:39+00:00,2022-09-19 18:20:37+00:00,,,MEDIUM,4.6
CVE-2022-20445,2022-11-07 00:00:00,2022-11-01,system,2022-11-08,2022-11-08,2022-08-04 17:26:25+00:00,2022-09-14 17:52:55+00:00,,,HIGH,7.5
CVE-2022-20447,2022-11-07 00:00:00,2022-11-01,system,2022-11-08,2022-11-08,2022-08-10 05:01:58+00:00,2022-09-14 17:52:49+00:00,,,MEDIUM,6.5
CVE-2022-20414,2022-11-07 00:00:00,2022-11-01,system,2022-11-08,2022-11-08,2022-06-27 14:01:16-07:00,2022-08-19 18:43:02+00:00,,,MEDIUM,5.5
CVE-2022-20453,2022-11-07 00:00:00,2022-11-01,system,2022-11-08,2022-11-08,2022-08-17 23:21:18+00:00,2022-09-14 17:53:06+00:00,,,MEDIUM,5.5
CVE-2022-2209,2022-11-07 00:00:00,2022-11-01,google play system updates,2022-07-22,2022-07-25,,,,,,
CVE-2022-20463,2022-11-07 00:00:00,2022-11-01,google play system updates,2022-11-08,2022-12-16,,,,,,
CVE-2021-1050,2022-11-07 00:00:00,2022-11-01,imagination technologies,2022-11-08,2022-11-08,,,,,HIGH,7.8
CVE-2021-39661,2022-11-07 00:00:00,2022-11-01,imagination technologies,2022-11-08,2022-11-08,,,,,HIGH,7.8
CVE-2022-32601,2022-11-07 00:00:00,2022-11-01,mediatek components,2022-11-08,2022-11-08,,,,,HIGH,7.8
CVE-2022-32602,2022-11-07 00:00:00,2022-11-01,mediatek components,2022-11-08,2022-11-08,,,,,MEDIUM,5.5
CVE-2022-2984,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,MEDIUM,5.5
CVE-2022-2985,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,HIGH,7.8
CVE-2022-38669,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,HIGH,7.8
CVE-2022-38670,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,HIGH,7.8
CVE-2022-39105,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,MEDIUM,5.5
CVE-2022-38672,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,MEDIUM,5.5
CVE-2022-38673,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,MEDIUM,5.5
CVE-2022-38676,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,MEDIUM,5.5
CVE-2022-38690,2022-11-07 00:00:00,2022-11-01,unisoc components,2022-10-14,2022-10-14,,,,,MEDIUM,5.5
CVE-2022-25724,2022-11-07 00:00:00,2022-11-01,qualcomm components,2022-11-15,2022-11-15,2021-11-22 08:53:30+00:00,2022-05-26 13:16:19+00:00,,,HIGH,7.8
CVE-2022-25741,2022-11-07 00:00:00,2022-11-01,qualcomm components,2022-11-15,2022-11-15,2022-03-09 22:38:47+00:00,2022-04-16 01:06:29+00:00,,,HIGH,7.5
CVE-2022-25743,2022-11-07 00:00:00,2022-11-01,qualcomm components,2022-11-15,2022-11-15,2022-04-20 14:21:19+00:00,2022-05-12 17:41:36+00:00,,,HIGH,7.8
CVE-2021-35122,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-09-02,2022-09-02,,,,,HIGH,7.8
CVE-2021-35108,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-09-02,2022-09-02,,,,,MEDIUM,6.8
CVE-2021-35109,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-09-02,2022-09-02,,,,,MEDIUM,6.8
CVE-2021-35132,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-09-02,2022-09-02,,,,,HIGH,7.8
CVE-2021-35135,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-09-02,2022-09-02,,,,,MEDIUM,5.5
CVE-2022-25671,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-11-15,2022-11-15,,,,,HIGH,7.5
CVE-2022-33234,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-11-15,2022-11-15,,,,,CRITICAL,9.8
CVE-2022-33236,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-11-15,2022-11-15,,,,,HIGH,7.5
CVE-2022-33237,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-11-15,2022-11-15,,,,,HIGH,7.5
CVE-2022-33239,2022-11-07 00:00:00,2022-11-01,qualcomm closed-source components,2022-11-15,2022-11-15,,,,,HIGH,7.5
CVE-2017-13228,2018-02-05 00:00:00,2018-02-01,media framework,2018-02-12,2018-02-13,2017-11-28 18:38:18+05:30,2018-01-04 19:30:09+00:00,HIGH,9.3,HIGH,8.8
CVE-2017-13231,2018-02-05 00:00:00,2018-02-01,media framework,2018-02-12,2018-02-13,2017-10-24 22:42:30-07:00,2017-10-31 11:53:39-07:00,HIGH,7.2,HIGH,7.8
CVE-2017-13232,2018-02-05 00:00:00,2018-02-01,media framework,2018-02-12,2018-02-13,2017-11-13 11:15:27-08:00,2018-01-04 19:30:25+00:00,HIGH,7.8,HIGH,7.5
CVE-2017-13230,2018-02-05 00:00:00,2018-02-01,media framework,2018-02-12,2018-02-13,2017-07-06 16:11:17+05:30,2018-01-04 19:30:16+00:00,HIGH,9.3,HIGH,8.8
CVE-2017-13233,2018-02-05 00:00:00,2018-02-01,media framework,2018-02-12,2018-02-13,2017-06-22 15:36:50+05:30,2018-01-04 19:30:13+00:00,HIGH,7.1,MEDIUM,6.5
CVE-2017-13234,2018-02-05 00:00:00,2018-02-01,media framework,2018-02-12,2018-02-13,2017-11-06 12:18:41-08:00,2018-01-04 19:30:19+00:00,HIGH,7.1,MEDIUM,6.5
CVE-2017-13236,2018-02-05 00:00:00,2018-02-01,system,2018-02-12,2018-02-13,2017-11-29 14:38:48-08:00,2018-01-04 19:31:59+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2017-13238,2018-02-05 00:00:00,2018-02-01,htc components,2018-02-12,2018-02-16,,,MEDIUM,4.7,MEDIUM,4.2
CVE-2017-13247,2018-02-05 00:00:00,2018-02-01,htc components,2018-02-12,2018-02-16,,,MEDIUM,4.6,HIGH,7.8
CVE-2017-15265,2018-02-05 00:00:00,2018-02-01,kernel components,2017-10-16,2020-07-14,2017-10-09 11:09:20+02:00,2017-10-18 09:20:42+02:00,MEDIUM,6.9,HIGH,7.0
CVE-2015-9016,2018-02-05 00:00:00,2018-02-01,kernel components,2018-04-05,2018-05-02,2015-08-09 03:41:51-04:00,2015-08-15 09:45:21-06:00,MEDIUM,6.9,HIGH,7.0
CVE-2017-13273,2018-02-05 00:00:00,2018-02-01,kernel components,2018-02-14,2018-02-14,,,MEDIUM,6.9,HIGH,7.0
CVE-2017-6279,2018-02-05 00:00:00,2018-02-01,nvidia components,2018-02-06,2018-02-06,,,HIGH,7.2,HIGH,7.8
CVE-2017-6279,2018-02-05 00:00:00,2018-02-01,nvidia components,2018-02-06,2018-02-06,,,HIGH,7.2,HIGH,7.8
CVE-2017-6258,2018-02-05 00:00:00,2018-02-01,nvidia components,2018-02-06,2018-02-06,,,HIGH,7.2,HIGH,7.8
CVE-2017-6258,2018-02-05 00:00:00,2018-02-01,nvidia components,2018-02-06,2018-02-06,,,HIGH,7.2,HIGH,7.8
CVE-2017-15860,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-23,2017-07-26 06:47:20+00:00,2017-09-12 05:57:06+00:00,HIGH,9.3,HIGH,7.8
CVE-2017-11041,2018-02-05 00:00:00,2018-02-01,qualcomm components,2017-09-21,2018-02-12,,,HIGH,9.3,HIGH,7.8
CVE-2017-17767,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-24,,,HIGH,7.2,HIGH,7.8
CVE-2017-17765,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-24,2017-09-27 14:55:33+00:00,2017-10-25 05:52:53+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-15862,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-23,2017-09-28 03:38:39+00:00,2017-10-25 05:56:16+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-14884,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-24,2017-09-21 05:37:24+00:00,2017-10-18 11:02:57+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-15829,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-24,2017-09-04 08:35:03+00:00,2017-09-13 07:30:05+00:00,MEDIUM,6.9,HIGH,7.0
CVE-2017-15820,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-24,2017-09-08 13:02:53+00:00,2017-10-23 08:49:53+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-17764,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-24,2017-09-27 15:12:11+00:00,2017-10-26 07:29:17+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-15861,2018-02-05 00:00:00,2018-02-01,qualcomm components,2018-02-23,2018-02-23,2017-09-28 09:19:00+00:00,2017-10-25 05:35:19+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-14910,2018-02-05 00:00:00,2018-02-01,"qualcomm closed-source
components",2018-02-23,2018-03-05,,,HIGH,10.0,CRITICAL,9.8
CVE-2018-9547,2018-12-03 00:00:00,2018-12-01,framework,2018-12-06,2018-12-07,2018-10-09 15:22:46-07:00,2018-10-19 16:24:13+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-9548,2018-12-03 00:00:00,2018-12-01,framework,2018-12-06,2018-12-07,2018-09-24 13:23:57-06:00,2018-10-19 16:24:09+00:00,LOW,2.1,MEDIUM,5.5
CVE-2018-9549,2018-12-03 00:00:00,2018-12-01,media framework,2018-12-06,2018-12-08,2018-09-10 15:50:19-07:00,2018-10-19 16:23:48+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9550,2018-12-03 00:00:00,2018-12-01,media framework,2018-12-06,2018-12-08,2018-06-08 18:07:14+02:00,2018-10-20 00:16:57+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9551,2018-12-03 00:00:00,2018-12-01,media framework,2018-12-06,2018-12-08,2018-08-15 14:33:56+02:00,2018-10-20 00:17:00+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9552,2018-12-03 00:00:00,2018-12-01,media framework,2018-12-06,2018-12-08,2018-09-11 13:17:15+05:30,2018-10-19 16:23:54+00:00,MEDIUM,4.3,MEDIUM,5.5
CVE-2018-9553,2018-12-03 00:00:00,2018-12-01,media framework,2018-12-06,2018-12-08,2018-10-02 14:52:31-07:00,2018-10-19 16:23:56+00:00,HIGH,9.3,HIGH,7.8
CVE-2018-9538,2018-12-03 00:00:00,2018-12-01,media framework,2018-12-06,2018-12-08,2018-09-06 11:01:22-07:00,2018-10-19 16:23:59+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-9554,2018-12-03 00:00:00,2018-12-01,media framework,2018-12-06,2018-12-08,2017-03-07 18:25:15+08:00,2018-10-19 16:32:54+00:00,LOW,2.1,MEDIUM,5.5
CVE-2018-9555,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-11,2018-09-17 15:59:30+08:00,2018-10-19 16:24:17+00:00,HIGH,8.3,HIGH,8.8
CVE-2018-9556,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-11,2018-09-19 14:29:44-07:00,2018-10-20 00:18:31+00:00,HIGH,10.0,CRITICAL,9.8
CVE-2018-9557,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-11,,,HIGH,7.2,HIGH,7.8
CVE-2018-9558,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-11,2018-09-21 14:04:22-07:00,2018-10-19 16:24:26+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-9559,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-11,2018-10-09 16:13:38+01:00,2018-10-19 16:24:31+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2018-9560,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-11,2018-10-02 16:26:38-07:00,2018-10-20 00:18:19+00:00,MEDIUM,4.6,HIGH,7.8
CVE-2018-9562,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-11,2018-09-06 10:57:47-07:00,2018-10-20 00:18:14+00:00,MEDIUM,5.0,HIGH,7.5
CVE-2018-9566,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-11,2018-10-10 19:35:37+02:00,2018-10-19 16:24:20+00:00,LOW,2.9,MEDIUM,5.7
CVE-2018-9565,2018-12-03 00:00:00,2018-12-01,system,2018-12-06,2018-12-07,,,MEDIUM,5.0,HIGH,7.5
CVE-2018-9567,2018-12-03 00:00:00,2018-12-01,htc components,2018-12-06,2018-12-07,,,HIGH,7.2,HIGH,7.8
CVE-2018-10840,2018-12-03 00:00:00,2018-12-01,kernel components,2018-07-16,2019-01-30,,,HIGH,7.2,MEDIUM,6.6
CVE-2018-9568,2018-12-03 00:00:00,2018-12-01,kernel components,2018-12-06,2019-12-17,2017-09-26 17:38:50-07:00,2017-09-28 10:33:22-07:00,HIGH,7.2,HIGH,7.8
CVE-2018-11960,2018-12-03 00:00:00,2018-12-01,qualcomm components,2018-12-20,2018-12-21,2018-07-05 05:25:32+00:00,2018-08-01 15:40:05+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-11961,2018-12-03 00:00:00,2018-12-01,qualcomm components,2018-12-20,2018-12-21,2018-06-26 10:15:41+00:00,2018-08-03 07:24:17+00:00,HIGH,7.2,HIGH,7.8
CVE-2018-11963,2018-12-03 00:00:00,2018-12-01,qualcomm components,2018-12-20,2018-12-21,2018-07-06 10:38:12+00:00,2018-07-25 12:43:42+00:00,HIGH,7.2,HIGH,7.8
CVE-2017-8248,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2017-08-16,2018-12-07,,,HIGH,10.0,CRITICAL,9.8
CVE-2017-11004,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18141,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,HIGH,7.2,HIGH,7.8
CVE-2018-5913,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-06-14,2019-06-14,,,HIGH,7.2,HIGH,7.8
CVE-2018-11279,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,HIGH,8.3,HIGH,8.8
CVE-2017-18319,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18321,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18322,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18323,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18324,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18327,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18331,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,HIGH,7.2,HIGH,7.8
CVE-2017-18332,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18160,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,HIGH,10.0,CRITICAL,9.8
CVE-2017-18326,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,LOW,2.1,MEDIUM,5.5
CVE-2017-8276,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,MEDIUM,4.6,HIGH,7.8
CVE-2017-18328,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,HIGH,7.2,HIGH,7.8
CVE-2017-18329,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,HIGH,7.2,HIGH,7.8
CVE-2017-18330,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,HIGH,7.2,HIGH,7.8
CVE-2018-3595,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,LOW,2.1,MEDIUM,5.5
CVE-2017-18320,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-03,2019-01-04,,,HIGH,7.2,HIGH,7.8
CVE-2018-11999,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,MEDIUM,4.9,MEDIUM,5.5
CVE-2018-5867,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,HIGH,7.2,HIGH,7.8
CVE-2018-5868,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,HIGH,7.2,HIGH,7.8
CVE-2018-5869,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2019-01-18,2019-01-19,,,HIGH,7.2,HIGH,7.8
CVE-2017-5754,2018-12-03 00:00:00,2018-12-01,qualcomm closed-source components,2018-01-04,2021-11-19,,,MEDIUM,4.7,MEDIUM,5.6
